match_id,home_team,away_team,home_goals,away_goals,attendance,stadium,referee,date
9490,Team B,Team E,3,2,26275,Stadium X,Ref C,2026-01-31 09:00:00
9491,Team C,Team G,2,2,75033,Stadium X,Ref C,2026-01-31 10:00:00
9492,Team D,Team F,0,5,72540,Stadium Y,Ref B,2026-01-31 11:00:00
9493,Team A,Team F,2,2,71487,Stadium Y,Ref A,2026-01-31 12:00:00
9494,Team A,Team F,4,0,53684,Stadium X,Ref B,2026-01-31 13:00:00
9495,Team C,Team F,2,3,76356,Stadium Y,Ref A,2026-01-31 14:00:00
9496,Team A,Team F,5,2,54601,Stadium Y,Ref C,2026-01-31 15:00:00
9497,Team A,Team F,4,4,36708,Stadium Z,Ref A,2026-01-31 16:00:00
9498,Team C,Team E,5,5,69464,Stadium X,Ref B,2026-01-31 17:00:00
9499,Team B,Team F,0,1,74813,Stadium Y,Ref A,2026-01-31 18:00:00
9500,Team B,Team E,2,4,45618,Stadium Z,Ref A,2026-01-31 19:00:00
9501,Team D,Team E,0,5,61539,Stadium Z,Ref B,2026-01-31 20:00:00
9502,Team D,Team F,1,2,69867,Stadium X,Ref A,2026-01-31 21:00:00
9503,Team A,Team F,5,1,32823,Stadium Y,Ref B,2026-01-31 22:00:00
9504,Team B,Team F,2,2,38105,Stadium Y,Ref A,2026-01-31 23:00:00
9505,Team C,Team H,5,1,33822,Stadium Y,Ref B,2026-02-01 00:00:00
9506,Team D,Team E,0,2,53529,Stadium X,Ref A,2026-02-01 01:00:00
9507,Team D,Team H,2,0,10896,Stadium Y,Ref B,2026-02-01 02:00:00
9508,Team B,Team F,4,1,26357,Stadium X,Ref A,2026-02-01 03:00:00
9509,Team B,Team G,4,5,19411,Stadium X,Ref A,2026-02-01 04:00:00
9510,Team D,Team G,5,3,76480,Stadium Z,Ref B,2026-02-01 05:00:00
9511,Team A,Team F,2,3,75852,Stadium Y,Ref C,2026-02-01 06:00:00
9512,Team D,Team G,4,2,40660,Stadium Z,Ref B,2026-02-01 07:00:00
9513,Team A,Team G,0,3,15430,Stadium Z,Ref B,2026-02-01 08:00:00
9514,Team A,Team F,1,4,24520,Stadium Y,Ref B,2026-02-01 09:00:00
9515,Team C,Team G,0,2,62423,Stadium Y,Ref C,2026-02-01 10:00:00
9516,Team C,Team G,3,5,54747,Stadium Z,Ref C,2026-02-01 11:00:00
9517,Team A,Team G,4,0,52804,Stadium X,Ref C,2026-02-01 12:00:00
9518,Team C,Team H,1,2,69284,Stadium Y,Ref A,2026-02-01 13:00:00
9519,Team D,Team G,0,1,53969,Stadium X,Ref C,2026-02-01 14:00:00
9520,Team A,Team E,1,3,57575,Stadium X,Ref A,2026-02-01 15:00:00
9521,Team B,Team H,2,1,23583,Stadium Z,Ref C,2026-02-01 16:00:00
9522,Team D,Team F,1,5,36285,Stadium Z,Ref B,2026-02-01 17:00:00
9523,Team D,Team F,1,1,25722,Stadium Y,Ref C,2026-02-01 18:00:00
9524,Team A,Team F,3,0,63962,Stadium X,Ref C,2026-02-01 19:00:00
9525,Team A,Team G,1,2,38531,Stadium X,Ref A,2026-02-01 20:00:00
9526,Team B,Team H,3,4,55739,Stadium Y,Ref A,2026-02-01 21:00:00
9527,Team D,Team F,3,2,60349,Stadium Y,Ref C,2026-02-01 22:00:00
9528,Team C,Team H,4,3,68881,Stadium X,Ref B,2026-02-01 23:00:00
9529,Team A,Team H,1,1,72399,Stadium X,Ref B,2026-02-02 00:00:00
9530,Team A,Team G,0,4,64391,Stadium X,Ref A,2026-02-02 01:00:00
9531,Team A,Team F,1,1,51401,Stadium Y,Ref A,2026-02-02 02:00:00
9532,Team B,Team H,3,5,41442,Stadium Y,Ref A,2026-02-02 03:00:00
9533,Team B,Team G,1,2,20720,Stadium Z,Ref C,2026-02-02 04:00:00
9534,Team C,Team G,5,1,74650,Stadium Y,Ref B,2026-02-02 05:00:00
9535,Team C,Team G,4,0,25784,Stadium Y,Ref B,2026-02-02 06:00:00
9536,Team A,Team G,5,0,37834,Stadium Y,Ref A,2026-02-02 07:00:00
9537,Team D,Team G,0,0,12736,Stadium Y,Ref C,2026-02-02 08:00:00
9538,Team B,Team G,0,5,56320,Stadium Y,Ref A,2026-02-02 09:00:00
9539,Team C,Team H,2,0,36124,Stadium X,Ref A,2026-02-02 10:00:00
9540,Team A,Team F,5,5,74424,Stadium X,Ref A,2026-02-02 11:00:00
9541,Team A,Team F,0,4,43948,Stadium Y,Ref B,2026-02-02 12:00:00
9542,Team B,Team F,2,2,68506,Stadium X,Ref C,2026-02-02 13:00:00
9543,Team A,Team E,4,2,53658,Stadium Z,Ref A,2026-02-02 14:00:00
9544,Team A,Team E,3,2,50518,Stadium X,Ref C,2026-02-02 15:00:00
9545,Team B,Team F,3,3,24155,Stadium Z,Ref C,2026-02-02 16:00:00
9546,Team D,Team H,5,2,36858,Stadium Z,Ref C,2026-02-02 17:00:00
9547,Team D,Team H,0,5,56554,Stadium Y,Ref B,2026-02-02 18:00:00
9548,Team C,Team F,0,4,17286,Stadium Z,Ref B,2026-02-02 19:00:00
9549,Team B,Team E,4,5,28911,Stadium Y,Ref C,2026-02-02 20:00:00
9550,Team B,Team H,4,5,70520,Stadium X,Ref C,2026-02-02 21:00:00
9551,Team C,Team G,0,2,27591,Stadium X,Ref C,2026-02-02 22:00:00
9552,Team C,Team E,0,0,60899,Stadium Y,Ref A,2026-02-02 23:00:00
9553,Team B,Team H,1,0,23674,Stadium X,Ref B,2026-02-03 00:00:00
9554,Team A,Team E,0,2,49789,Stadium Z,Ref C,2026-02-03 01:00:00
9555,Team B,Team E,4,2,22833,Stadium Z,Ref B,2026-02-03 02:00:00
9556,Team C,Team G,2,0,12743,Stadium X,Ref C,2026-02-03 03:00:00
9557,Team C,Team H,2,1,23549,Stadium Y,Ref A,2026-02-03 04:00:00
9558,Team B,Team F,3,2,46941,Stadium X,Ref C,2026-02-03 05:00:00
9559,Team B,Team H,3,0,63155,Stadium X,Ref A,2026-02-03 06:00:00
9560,Team A,Team E,2,4,13867,Stadium Z,Ref B,2026-02-03 07:00:00
9561,Team D,Team H,0,4,11050,Stadium Y,Ref B,2026-02-03 08:00:00
9562,Team B,Team G,2,0,18560,Stadium Z,Ref A,2026-02-03 09:00:00
9563,Team D,Team E,3,0,48986,Stadium X,Ref A,2026-02-03 10:00:00
9564,Team A,Team G,0,5,55389,Stadium X,Ref C,2026-02-03 11:00:00
9565,Team C,Team E,3,0,22939,Stadium Y,Ref B,2026-02-03 12:00:00
9566,Team B,Team E,1,4,58767,Stadium Z,Ref B,2026-02-03 13:00:00
9567,Team D,Team H,1,2,50086,Stadium X,Ref B,2026-02-03 14:00:00
9568,Team A,Team H,4,4,60273,Stadium Y,Ref A,2026-02-03 15:00:00
9569,Team A,Team H,2,1,36772,Stadium X,Ref C,2026-02-03 16:00:00
9570,Team C,Team E,2,5,34053,Stadium Z,Ref A,2026-02-03 17:00:00
9571,Team A,Team F,1,4,29284,Stadium X,Ref C,2026-02-03 18:00:00
9572,Team C,Team H,0,3,21191,Stadium X,Ref B,2026-02-03 19:00:00
9573,Team A,Team E,5,3,29890,Stadium X,Ref C,2026-02-03 20:00:00
9574,Team D,Team H,5,1,61454,Stadium X,Ref C,2026-02-03 21:00:00
9575,Team B,Team H,5,0,75697,Stadium X,Ref C,2026-02-03 22:00:00
9576,Team B,Team E,3,0,20094,Stadium X,Ref C,2026-02-03 23:00:00
9577,Team B,Team G,3,3,32458,Stadium Y,Ref C,2026-02-04 00:00:00
9578,Team B,Team E,0,2,31201,Stadium Z,Ref B,2026-02-04 01:00:00
9579,Team C,Team H,5,5,28511,Stadium Y,Ref C,2026-02-04 02:00:00
9580,Team B,Team H,5,5,36919,Stadium Z,Ref C,2026-02-04 03:00:00
9581,Team B,Team E,1,5,15974,Stadium Z,Ref B,2026-02-04 04:00:00
9582,Team D,Team G,2,5,28344,Stadium Z,Ref C,2026-02-04 05:00:00
9583,Team D,Team E,2,0,44124,Stadium X,Ref C,2026-02-04 06:00:00
9584,Team A,Team F,5,4,36817,Stadium Y,Ref C,2026-02-04 07:00:00
9585,Team C,Team F,2,4,37335,Stadium Z,Ref B,2026-02-04 08:00:00
9586,Team C,Team E,4,3,68737,Stadium Y,Ref A,2026-02-04 09:00:00
9587,Team A,Team G,2,0,78924,Stadium X,Ref C,2026-02-04 10:00:00
9588,Team B,Team G,3,5,38963,Stadium Z,Ref B,2026-02-04 11:00:00
9589,Team B,Team G,3,0,43537,Stadium Z,Ref C,2026-02-04 12:00:00
9590,Team D,Team H,1,4,46656,Stadium Y,Ref A,2026-02-04 13:00:00
9591,Team B,Team G,1,0,65035,Stadium X,Ref A,2026-02-04 14:00:00
9592,Team C,Team E,3,1,77387,Stadium X,Ref B,2026-02-04 15:00:00
9593,Team B,Team F,2,2,69686,Stadium X,Ref B,2026-02-04 16:00:00
9594,Team A,Team H,4,1,37374,Stadium Y,Ref A,2026-02-04 17:00:00
9595,Team B,Team H,3,5,42568,Stadium Y,Ref A,2026-02-04 18:00:00
9596,Team D,Team E,3,1,29741,Stadium X,Ref C,2026-02-04 19:00:00
9597,Team B,Team H,1,0,64186,Stadium Z,Ref C,2026-02-04 20:00:00
9598,Team D,Team G,4,4,37841,Stadium Z,Ref A,2026-02-04 21:00:00
9599,Team A,Team G,5,1,22730,Stadium Y,Ref A,2026-02-04 22:00:00
9600,Team C,Team F,0,3,72865,Stadium Z,Ref C,2026-02-04 23:00:00
9601,Team C,Team E,3,1,14226,Stadium Z,Ref A,2026-02-05 00:00:00
9602,Team C,Team F,4,5,24655,Stadium X,Ref C,2026-02-05 01:00:00
9603,Team A,Team H,3,2,48017,Stadium Y,Ref A,2026-02-05 02:00:00
9604,Team D,Team H,1,1,58539,Stadium Y,Ref B,2026-02-05 03:00:00
9605,Team A,Team H,3,0,53668,Stadium Y,Ref C,2026-02-05 04:00:00
9606,Team C,Team E,2,3,27162,Stadium X,Ref C,2026-02-05 05:00:00
9607,Team B,Team E,5,3,68522,Stadium X,Ref B,2026-02-05 06:00:00
9608,Team C,Team E,3,2,39906,Stadium X,Ref C,2026-02-05 07:00:00
9609,Team B,Team F,0,1,46858,Stadium Z,Ref B,2026-02-05 08:00:00
9610,Team A,Team F,4,1,66319,Stadium Y,Ref A,2026-02-05 09:00:00
9611,Team D,Team E,4,2,24000,Stadium Z,Ref A,2026-02-05 10:00:00
9612,Team D,Team G,0,4,64277,Stadium Z,Ref B,2026-02-05 11:00:00
9613,Team A,Team G,0,0,39975,Stadium X,Ref C,2026-02-05 12:00:00
9614,Team A,Team E,0,3,25061,Stadium Y,Ref C,2026-02-05 13:00:00
9615,Team A,Team H,3,0,33594,Stadium Y,Ref C,2026-02-05 14:00:00
9616,Team A,Team E,4,1,55090,Stadium Z,Ref B,2026-02-05 15:00:00
9617,Team B,Team G,0,3,31384,Stadium X,Ref B,2026-02-05 16:00:00
9618,Team A,Team F,1,1,69738,Stadium X,Ref B,2026-02-05 17:00:00
9619,Team D,Team H,5,2,70389,Stadium X,Ref B,2026-02-05 18:00:00
9620,Team A,Team G,1,0,27662,Stadium Z,Ref B,2026-02-05 19:00:00
9621,Team B,Team H,0,1,67960,Stadium X,Ref B,2026-02-05 20:00:00
9622,Team A,Team G,4,5,19348,Stadium X,Ref A,2026-02-05 21:00:00
9623,Team B,Team G,2,0,65855,Stadium Y,Ref C,2026-02-05 22:00:00
9624,Team B,Team G,2,3,23661,Stadium Z,Ref A,2026-02-05 23:00:00
9625,Team A,Team H,1,4,53672,Stadium X,Ref A,2026-02-06 00:00:00
9626,Team D,Team E,3,4,24080,Stadium Y,Ref A,2026-02-06 01:00:00
9627,Team C,Team H,3,2,59558,Stadium Z,Ref C,2026-02-06 02:00:00
9628,Team C,Team G,5,2,67799,Stadium X,Ref B,2026-02-06 03:00:00
9629,Team D,Team F,0,3,67434,Stadium Y,Ref A,2026-02-06 04:00:00
9630,Team D,Team E,5,0,35024,Stadium X,Ref C,2026-02-06 05:00:00
9631,Team D,Team G,2,2,53246,Stadium Y,Ref B,2026-02-06 06:00:00
9632,Team D,Team F,0,3,34281,Stadium Y,Ref B,2026-02-06 07:00:00
9633,Team B,Team G,5,2,46703,Stadium X,Ref C,2026-02-06 08:00:00
9634,Team D,Team H,3,4,26778,Stadium Y,Ref B,2026-02-06 09:00:00
9635,Team C,Team E,1,5,34217,Stadium X,Ref B,2026-02-06 10:00:00
9636,Team C,Team E,4,2,41539,Stadium Z,Ref A,2026-02-06 11:00:00
9637,Team C,Team E,4,5,39062,Stadium Z,Ref C,2026-02-06 12:00:00
9638,Team B,Team H,1,5,25616,Stadium Z,Ref C,2026-02-06 13:00:00
9639,Team A,Team E,2,0,72775,Stadium Z,Ref C,2026-02-06 14:00:00
9640,Team B,Team F,1,4,28111,Stadium Z,Ref B,2026-02-06 15:00:00
9641,Team D,Team G,1,2,31595,Stadium X,Ref C,2026-02-06 16:00:00
9642,Team C,Team G,0,3,76389,Stadium Y,Ref A,2026-02-06 17:00:00
9643,Team A,Team G,4,5,77435,Stadium X,Ref B,2026-02-06 18:00:00
9644,Team C,Team G,4,5,16362,Stadium X,Ref A,2026-02-06 19:00:00
9645,Team D,Team H,5,4,44147,Stadium X,Ref A,2026-02-06 20:00:00
9646,Team B,Team E,1,2,47276,Stadium X,Ref C,2026-02-06 21:00:00
9647,Team D,Team E,0,5,15442,Stadium Y,Ref C,2026-02-06 22:00:00
9648,Team A,Team G,5,5,51113,Stadium Z,Ref B,2026-02-06 23:00:00
9649,Team A,Team H,5,3,50347,Stadium Z,Ref C,2026-02-07 00:00:00
9650,Team D,Team F,3,1,64180,Stadium Z,Ref B,2026-02-07 01:00:00
9651,Team D,Team H,0,1,64626,Stadium Y,Ref A,2026-02-07 02:00:00
9652,Team A,Team G,3,0,74278,Stadium X,Ref B,2026-02-07 03:00:00
9653,Team A,Team E,5,4,60370,Stadium Y,Ref B,2026-02-07 04:00:00
9654,Team A,Team E,3,5,56058,Stadium X,Ref B,2026-02-07 05:00:00
9655,Team C,Team H,0,2,12889,Stadium X,Ref C,2026-02-07 06:00:00
9656,Team C,Team F,2,2,21703,Stadium Z,Ref B,2026-02-07 07:00:00
9657,Team C,Team E,5,5,12025,Stadium X,Ref A,2026-02-07 08:00:00
9658,Team B,Team G,5,3,31464,Stadium Z,Ref A,2026-02-07 09:00:00
9659,Team A,Team H,4,1,25819,Stadium X,Ref A,2026-02-07 10:00:00
9660,Team A,Team H,5,3,40891,Stadium X,Ref A,2026-02-07 11:00:00
9661,Team C,Team G,4,3,29503,Stadium X,Ref C,2026-02-07 12:00:00
9662,Team C,Team E,1,1,78303,Stadium X,Ref B,2026-02-07 13:00:00
9663,Team C,Team E,2,0,58400,Stadium Z,Ref C,2026-02-07 14:00:00
9664,Team B,Team E,4,2,42519,Stadium X,Ref B,2026-02-07 15:00:00
9665,Team C,Team H,2,3,51882,Stadium X,Ref C,2026-02-07 16:00:00
9666,Team C,Team F,5,5,74620,Stadium Y,Ref A,2026-02-07 17:00:00
9667,Team B,Team G,3,5,76304,Stadium Z,Ref B,2026-02-07 18:00:00
9668,Team C,Team G,5,1,11442,Stadium Z,Ref A,2026-02-07 19:00:00
9669,Team B,Team E,4,2,12186,Stadium Z,Ref C,2026-02-07 20:00:00
9670,Team A,Team H,4,2,42296,Stadium Y,Ref A,2026-02-07 21:00:00
9671,Team B,Team H,1,5,43847,Stadium Y,Ref B,2026-02-07 22:00:00
9672,Team A,Team F,1,5,30566,Stadium Y,Ref C,2026-02-07 23:00:00
9673,Team C,Team E,2,2,20038,Stadium Z,Ref B,2026-02-08 00:00:00
9674,Team B,Team H,4,0,34405,Stadium X,Ref C,2026-02-08 01:00:00
9675,Team C,Team E,3,3,36667,Stadium X,Ref B,2026-02-08 02:00:00
9676,Team B,Team E,1,1,47449,Stadium Z,Ref A,2026-02-08 03:00:00
9677,Team D,Team G,4,3,23892,Stadium X,Ref C,2026-02-08 04:00:00
9678,Team A,Team E,1,2,66617,Stadium X,Ref C,2026-02-08 05:00:00
9679,Team C,Team F,3,3,39484,Stadium Z,Ref A,2026-02-08 06:00:00
9680,Team B,Team F,1,2,17983,Stadium Z,Ref A,2026-02-08 07:00:00
9681,Team A,Team E,0,4,11195,Stadium Z,Ref C,2026-02-08 08:00:00
9682,Team D,Team E,5,2,63500,Stadium Y,Ref A,2026-02-08 09:00:00
9683,Team D,Team H,1,2,19146,Stadium Y,Ref C,2026-02-08 10:00:00
9684,Team B,Team E,0,2,57044,Stadium Z,Ref C,2026-02-08 11:00:00
9685,Team B,Team F,2,3,22171,Stadium Z,Ref A,2026-02-08 12:00:00
9686,Team C,Team F,2,2,72850,Stadium Z,Ref A,2026-02-08 13:00:00
9687,Team B,Team G,3,5,11612,Stadium Z,Ref A,2026-02-08 14:00:00
9688,Team C,Team E,5,5,52930,Stadium X,Ref A,2026-02-08 15:00:00
9689,Team C,Team F,1,5,45333,Stadium X,Ref C,2026-02-08 16:00:00
9690,Team A,Team G,4,3,47783,Stadium Y,Ref A,2026-02-08 17:00:00
9691,Team C,Team F,2,5,49800,Stadium Z,Ref B,2026-02-08 18:00:00
9692,Team D,Team E,5,3,58319,Stadium X,Ref A,2026-02-08 19:00:00
9693,Team A,Team G,1,4,78588,Stadium Y,Ref C,2026-02-08 20:00:00
9694,Team D,Team G,2,0,76117,Stadium Z,Ref C,2026-02-08 21:00:00
9695,Team A,Team E,1,0,53734,Stadium Y,Ref A,2026-02-08 22:00:00
9696,Team A,Team G,3,0,40083,Stadium Z,Ref C,2026-02-08 23:00:00
9697,Team B,Team F,5,3,32443,Stadium Z,Ref A,2026-02-09 00:00:00
9698,Team D,Team H,5,3,64252,Stadium Y,Ref B,2026-02-09 01:00:00
9699,Team B,Team G,0,2,77613,Stadium Z,Ref C,2026-02-09 02:00:00
9700,Team B,Team E,1,1,46014,Stadium Y,Ref B,2026-02-09 03:00:00
9701,Team B,Team F,2,4,69525,Stadium Y,Ref B,2026-02-09 04:00:00
9702,Team D,Team E,4,0,19560,Stadium Z,Ref C,2026-02-09 05:00:00
9703,Team C,Team H,2,4,14827,Stadium Z,Ref B,2026-02-09 06:00:00
9704,Team D,Team E,0,4,68446,Stadium Y,Ref B,2026-02-09 07:00:00
9705,Team D,Team E,4,1,66380,Stadium X,Ref A,2026-02-09 08:00:00
9706,Team D,Team E,2,4,37826,Stadium Y,Ref C,2026-02-09 09:00:00
9707,Team B,Team E,5,1,32764,Stadium Z,Ref A,2026-02-09 10:00:00
9708,Team A,Team H,0,4,74496,Stadium Z,Ref B,2026-02-09 11:00:00
9709,Team C,Team H,3,5,74221,Stadium Z,Ref A,2026-02-09 12:00:00
9710,Team C,Team F,0,5,12792,Stadium X,Ref A,2026-02-09 13:00:00
9711,Team B,Team G,3,0,73165,Stadium X,Ref B,2026-02-09 14:00:00
9712,Team B,Team F,0,1,55682,Stadium Y,Ref A,2026-02-09 15:00:00
9713,Team C,Team E,4,4,18813,Stadium X,Ref A,2026-02-09 16:00:00
9714,Team B,Team G,1,2,32915,Stadium X,Ref C,2026-02-09 17:00:00
9715,Team D,Team F,4,4,29068,Stadium Y,Ref B,2026-02-09 18:00:00
9716,Team C,Team F,1,1,67697,Stadium X,Ref C,2026-02-09 19:00:00
9717,Team B,Team F,5,3,45728,Stadium Y,Ref B,2026-02-09 20:00:00
9718,Team C,Team F,0,2,51486,Stadium Z,Ref A,2026-02-09 21:00:00
9719,Team B,Team F,1,3,42164,Stadium Z,Ref C,2026-02-09 22:00:00
9720,Team B,Team F,3,1,52028,Stadium Y,Ref A,2026-02-09 23:00:00
9721,Team C,Team G,0,4,73800,Stadium Z,Ref A,2026-02-10 00:00:00
9722,Team B,Team E,1,3,51502,Stadium Z,Ref A,2026-02-10 01:00:00
9723,Team D,Team H,4,5,28685,Stadium Z,Ref A,2026-02-10 02:00:00
9724,Team D,Team E,0,5,55522,Stadium Z,Ref A,2026-02-10 03:00:00
9725,Team D,Team F,0,3,23224,Stadium X,Ref C,2026-02-10 04:00:00
9726,Team A,Team E,0,3,38385,Stadium Z,Ref B,2026-02-10 05:00:00
9727,Team C,Team E,5,5,41480,Stadium X,Ref A,2026-02-10 06:00:00
9728,Team C,Team F,2,5,47586,Stadium X,Ref A,2026-02-10 07:00:00
9729,Team C,Team G,1,3,50202,Stadium Y,Ref C,2026-02-10 08:00:00
9730,Team D,Team H,1,3,31711,Stadium Y,Ref C,2026-02-10 09:00:00
9731,Team D,Team H,5,5,51493,Stadium Z,Ref B,2026-02-10 10:00:00
9732,Team B,Team E,2,2,21042,Stadium Z,Ref B,2026-02-10 11:00:00
9733,Team B,Team H,2,1,39513,Stadium X,Ref A,2026-02-10 12:00:00
9734,Team A,Team G,5,1,78808,Stadium Y,Ref C,2026-02-10 13:00:00
9735,Team D,Team G,3,4,41731,Stadium X,Ref C,2026-02-10 14:00:00
9736,Team B,Team H,0,0,16545,Stadium Y,Ref C,2026-02-10 15:00:00
9737,Team D,Team H,5,4,69181,Stadium Y,Ref A,2026-02-10 16:00:00
9738,Team C,Team F,0,5,74561,Stadium X,Ref C,2026-02-10 17:00:00
9739,Team D,Team G,2,0,26638,Stadium Y,Ref A,2026-02-10 18:00:00
9740,Team D,Team G,2,4,42375,Stadium Y,Ref B,2026-02-10 19:00:00
9741,Team B,Team G,1,0,36632,Stadium X,Ref C,2026-02-10 20:00:00
9742,Team B,Team F,5,1,63134,Stadium Z,Ref C,2026-02-10 21:00:00
9743,Team D,Team E,1,4,31536,Stadium Z,Ref B,2026-02-10 22:00:00
9744,Team B,Team E,2,0,51646,Stadium Y,Ref C,2026-02-10 23:00:00
9745,Team C,Team G,4,1,53778,Stadium X,Ref C,2026-02-11 00:00:00
9746,Team A,Team G,1,4,78780,Stadium Y,Ref C,2026-02-11 01:00:00
9747,Team B,Team F,3,3,15052,Stadium Z,Ref C,2026-02-11 02:00:00
9748,Team C,Team H,2,0,34527,Stadium X,Ref C,2026-02-11 03:00:00
9749,Team B,Team F,4,5,73154,Stadium X,Ref C,2026-02-11 04:00:00
9750,Team C,Team F,4,2,57322,Stadium Z,Ref B,2026-02-11 05:00:00
9751,Team D,Team E,3,5,57454,Stadium X,Ref A,2026-02-11 06:00:00
9752,Team A,Team E,3,2,50984,Stadium Z,Ref A,2026-02-11 07:00:00
9753,Team C,Team H,1,5,12555,Stadium Z,Ref B,2026-02-11 08:00:00
9754,Team A,Team G,4,1,49872,Stadium Z,Ref A,2026-02-11 09:00:00
9755,Team A,Team E,1,1,49406,Stadium Z,Ref A,2026-02-11 10:00:00
9756,Team C,Team G,0,4,31032,Stadium X,Ref A,2026-02-11 11:00:00
9757,Team C,Team G,2,0,37645,Stadium X,Ref B,2026-02-11 12:00:00
9758,Team A,Team E,3,5,31195,Stadium Y,Ref A,2026-02-11 13:00:00
9759,Team A,Team F,0,5,32970,Stadium Y,Ref B,2026-02-11 14:00:00
9760,Team B,Team G,0,0,13784,Stadium Y,Ref A,2026-02-11 15:00:00
9761,Team B,Team F,1,5,62043,Stadium Y,Ref C,2026-02-11 16:00:00
9762,Team D,Team H,3,0,60166,Stadium X,Ref C,2026-02-11 17:00:00
9763,Team D,Team G,5,5,57405,Stadium Z,Ref C,2026-02-11 18:00:00
9764,Team D,Team E,4,0,74946,Stadium Z,Ref A,2026-02-11 19:00:00
9765,Team A,Team H,2,1,67155,Stadium Z,Ref C,2026-02-11 20:00:00
9766,Team D,Team E,2,4,39657,Stadium Z,Ref A,2026-02-11 21:00:00
9767,Team D,Team F,1,1,55518,Stadium Z,Ref A,2026-02-11 22:00:00
9768,Team B,Team G,5,3,45076,Stadium Y,Ref B,2026-02-11 23:00:00
9769,Team D,Team F,3,1,60049,Stadium Z,Ref A,2026-02-12 00:00:00
9770,Team C,Team H,0,2,29643,Stadium Y,Ref B,2026-02-12 01:00:00
9771,Team A,Team F,4,3,71219,Stadium Z,Ref C,2026-02-12 02:00:00
9772,Team B,Team H,4,0,40956,Stadium X,Ref C,2026-02-12 03:00:00
9773,Team B,Team G,1,5,10840,Stadium X,Ref B,2026-02-12 04:00:00
9774,Team C,Team F,2,5,27743,Stadium X,Ref A,2026-02-12 05:00:00
9775,Team A,Team G,1,0,73260,Stadium Y,Ref B,2026-02-12 06:00:00
9776,Team C,Team F,2,2,62570,Stadium Z,Ref B,2026-02-12 07:00:00
9777,Team B,Team G,0,4,13199,Stadium X,Ref A,2026-02-12 08:00:00
9778,Team A,Team G,1,2,62178,Stadium Y,Ref A,2026-02-12 09:00:00
9779,Team D,Team F,1,1,25770,Stadium Y,Ref A,2026-02-12 10:00:00
9780,Team C,Team E,1,5,10270,Stadium X,Ref C,2026-02-12 11:00:00
9781,Team D,Team F,0,5,29975,Stadium X,Ref C,2026-02-12 12:00:00
9782,Team B,Team E,4,1,53866,Stadium Z,Ref A,2026-02-12 13:00:00
9783,Team D,Team F,2,1,37715,Stadium X,Ref A,2026-02-12 14:00:00
9784,Team D,Team F,5,4,24710,Stadium Y,Ref A,2026-02-12 15:00:00
9785,Team C,Team H,0,1,72372,Stadium Y,Ref C,2026-02-12 16:00:00
9786,Team B,Team H,2,2,51185,Stadium X,Ref C,2026-02-12 17:00:00
9787,Team B,Team G,2,3,12750,Stadium Y,Ref A,2026-02-12 18:00:00
9788,Team C,Team H,5,3,22731,Stadium Z,Ref A,2026-02-12 19:00:00
9789,Team A,Team F,2,1,78366,Stadium X,Ref B,2026-02-12 20:00:00
9790,Team C,Team G,2,0,76108,Stadium X,Ref B,2026-02-12 21:00:00
9791,Team C,Team G,1,0,71712,Stadium Z,Ref C,2026-02-12 22:00:00
9792,Team C,Team G,5,5,76415,Stadium X,Ref A,2026-02-12 23:00:00
9793,Team B,Team F,4,0,76124,Stadium Y,Ref A,2026-02-13 00:00:00
9794,Team D,Team F,3,3,55125,Stadium X,Ref A,2026-02-13 01:00:00
9795,Team C,Team E,1,4,79832,Stadium Y,Ref B,2026-02-13 02:00:00
9796,Team A,Team F,0,2,52257,Stadium Y,Ref A,2026-02-13 03:00:00
9797,Team B,Team E,4,4,49118,Stadium X,Ref C,2026-02-13 04:00:00
9798,Team B,Team G,5,3,71379,Stadium Z,Ref B,2026-02-13 05:00:00
9799,Team C,Team G,5,0,68245,Stadium Y,Ref C,2026-02-13 06:00:00
9800,Team D,Team E,5,2,73653,Stadium Z,Ref C,2026-02-13 07:00:00
9801,Team D,Team H,4,2,24976,Stadium Z,Ref A,2026-02-13 08:00:00
9802,Team B,Team F,3,4,13078,Stadium Y,Ref B,2026-02-13 09:00:00
9803,Team C,Team G,2,2,57872,Stadium X,Ref B,2026-02-13 10:00:00
9804,Team C,Team H,1,2,10091,Stadium Z,Ref B,2026-02-13 11:00:00
9805,Team B,Team F,2,5,32340,Stadium Z,Ref B,2026-02-13 12:00:00
9806,Team D,Team H,1,5,39231,Stadium Y,Ref C,2026-02-13 13:00:00
9807,Team A,Team F,4,1,20871,Stadium Z,Ref A,2026-02-13 14:00:00
9808,Team B,Team G,5,0,72576,Stadium Y,Ref C,2026-02-13 15:00:00
9809,Team D,Team H,5,4,26220,Stadium Y,Ref A,2026-02-13 16:00:00
9810,Team C,Team F,4,5,20885,Stadium X,Ref A,2026-02-13 17:00:00
9811,Team A,Team F,3,4,51934,Stadium X,Ref C,2026-02-13 18:00:00
9812,Team A,Team F,3,4,37833,Stadium Z,Ref A,2026-02-13 19:00:00
9813,Team B,Team H,3,0,68844,Stadium Z,Ref C,2026-02-13 20:00:00
9814,Team C,Team H,1,2,56656,Stadium X,Ref B,2026-02-13 21:00:00
9815,Team D,Team H,3,4,28930,Stadium Z,Ref B,2026-02-13 22:00:00
9816,Team B,Team F,0,5,79715,Stadium X,Ref B,2026-02-13 23:00:00
